ORDERNUMBER,QUANTITYORDERED,PRICE,SALES,ORDERDATE,STATUS,YEAR,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,CITY,STATE,POSTALCODE,COUNTRY,CONTACTFIRSTNAME,CONTACTLASTNAME,DEALSIZE
10318,31,100,3116.43,11-02-04 0:00,Shipped,2004,Planes,80,S18_2581,Diecast Classics Inc.,Allentown,PA,70267,USA,Kyung,Yu,Medium
10327,45,100,4781.7,11-10-04 0:00,Resolved,2004,Planes,80,S18_2581,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,Jytte,Petersen,Medium
10339,27,100,2810.7,11/23/2004 0:00,Shipped,2004,Planes,80,S18_2581,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,106-0032,Japan,Akiko,Shimamura,Small
10353,27,100,3515.67,12-04-04 0:00,Shipped,2004,Planes,80,S18_2581,Gift Ideas Corp.,Glendale,CT,97561,USA,Dan,Lewis,Medium
10374,42,69.27,2909.34,02-02-05 0:00,Shipped,2005,Planes,80,S18_2581,"Australian Gift Network, Co",South Brisbane,Queensland,4101,Australia,Tony,Calaghan,Small
10386,21,74.77,1570.17,03-01-05 0:00,Resolved,2005,Planes,80,S18_2581,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Small
10398,34,76.88,2613.92,3/30/2005 0:00,Shipped,2005,Planes,80,S18_2581,Reims Collectables,Reims,,51100,France,Paul,Henriot,Small
10401,42,76.03,3193.26,04-03-05 0:00,On Hold,2005,Planes,80,S18_2581,Tekni Collectables Inc.,Newark,NJ,94019,USA,William,Brown,Medium
10416,15,98.84,1482.6,05-10-05 0:00,Shipped,2005,Planes,80,S18_2581,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Maurizio,Moroni,Small
10107,29,70.87,2055.23,2/24/2003 0:00,Shipped,2003,Motorcycles,80,S18_2625,Land of Toys Inc.,NYC,NY,10022,USA,Kwai,Yu,Small
10120,46,58.15,2674.9,4/29/2003 0:00,Shipped,2003,Motorcycles,80,S18_2625,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,Peter,Ferguson,Small
10134,30,61.78,1853.4,07-01-03 0:00,Shipped,2003,Motorcycles,80,S18_2625,Lyon Souveniers,Paris,,75508,France,Daniel,Da Cunha,Small
10145,30,49.67,1490.1,8/25/2003 0:00,Shipped,2003,Motorcycles,80,S18_2625,Toys4GrownUps.com,Pasadena,CA,90003,USA,Julie,Young,Small
10159,42,51.48,2162.16,10-10-03 0:00,Shipped,2003,Motorcycles,80,S18_2625,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Julie,Brown,Small
10168,46,61.18,2814.28,10/28/2003 0:00,Shipped,2003,Motorcycles,80,S18_2625,Technics Stores Inc.,Burlingame,CA,94217,USA,Juri,Hirano,Small
10180,25,64.2,1605,11-11-03 0:00,Shipped,2003,Motorcycles,80,S18_2625,Daedalus Designs Imports,Lille,,59000,France,Martine,Rance,Small
10188,32,65.42,2093.44,11/18/2003 0:00,Shipped,2003,Motorcycles,80,S18_2625,Herkku Gifts,Bergen,,N 5804,Norway,Veysel,Oeztan,Small
10201,30,64.81,1944.3,12-01-03 0:00,Shipped,2003,Motorcycles,80,S18_2625,Mini Wheels Co.,San Francisco,CA,,USA,Julie,Murphy,Small
10210,40,49.67,1986.8,01-12-04 0:00,Shipped,2004,Motorcycles,80,S18_2625,Osaka Souveniers Co.,Osaka,Osaka,530-0003,Japan,Mory,Kentary,Small
10223,28,60.57,1695.96,2/20/2004 0:00,Shipped,2004,Motorcycles,80,S18_2625,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,Peter,Ferguson,Small
10236,23,55.72,1281.56,04-03-04 0:00,Shipped,2004,Motorcycles,80,S18_2625,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,Rosa,Hernandez,Small
10251,29,61.18,1774.22,5/18/2004 0:00,Shipped,2004,Motorcycles,80,S18_2625,Tekni Collectables Inc.,Newark,NJ,94019,USA,William,Brown,Small
10263,34,58.75,1997.5,6/28/2004 0:00,Shipped,2004,Motorcycles,80,S18_2625,Gift Depot Inc.,Bridgewater,CT,97562,USA,Julie,King,Small
10275,37,63.6,2353.2,7/23/2004 0:00,Shipped,2004,Motorcycles,80,S18_2625,La Rochelle Gifts,Nantes,,44000,France,Janine,Labrune,Small
10285,20,49.06,981.2,8/27/2004 0:00,Shipped,2004,Motorcycles,80,S18_2625,Marta's Replicas Co.,Cambridge,MA,51247,USA,Marta,Hernandez,Small
10298,32,48.46,1550.72,9/27/2004 0:00,Shipped,2004,Motorcycles,80,S18_2625,Atelier graphique,Nantes,,44000,France,Carine,Schmitt,Small
10308,34,52.09,1771.06,10/15/2004 0:00,Shipped,2004,Motorcycles,80,S18_2625,Mini Classics,White Plains,NY,24067,USA,Steve,Frick,Small
10318,42,52.7,2213.4,11-02-04 0:00,Shipped,2004,Motorcycles,80,S18_2625,Diecast Classics Inc.,Allentown,PA,70267,USA,Kyung,Yu,Small
10329,38,100,5266.04,11/15/2004 0:00,Shipped,2004,Motorcycles,80,S18_2625,Land of Toys Inc.,NYC,NY,10022,USA,Kwai,Yu,Medium
10339,30,62.16,1864.8,11/23/2004 0:00,Shipped,2004,Motorcycles,80,S18_2625,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,106-0032,Japan,Akiko,Shimamura,Small
10362,23,49.67,1142.41,01-05-05 0:00,Shipped,2005,Motorcycles,80,S18_2625,Technics Stores Inc.,Burlingame,CA,94217,USA,Juri,Hirano,Small
10374,22,53.3,1172.6,02-02-05 0:00,Shipped,2005,Motorcycles,80,S18_2625,"Australian Gift Network, Co",South Brisbane,Queensland,4101,Australia,Tony,Calaghan,Small
10389,39,100,6981,03-03-05 0:00,Shipped,2005,Motorcycles,80,S18_2625,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,Maria,Larsson,Medium
10402,55,55.72,3064.6,04-07-05 0:00,Shipped,2005,Motorcycles,80,S18_2625,Auto Canal Petit,Paris,,75016,France,Dominique,Perrier,Medium
10417,36,61.18,2202.48,5/13/2005 0:00,Disputed,2005,Motorcycles,80,S18_2625,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Small
10101,26,100,3773.38,01-09-03 0:00,Shipped,2003,Vintage Cars,80,S18_2795,"Blauer See Auto, Co.",Frankfurt,,60528,Germany,Roland,Keitel,Medium
10110,31,100,5074.39,3/18/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2795,"AV Stores, Co.",Manchester,,EC2 5NT,UK,Victoria,Ashworth,Medium
10125,34,100,6483.46,5/21/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2795,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,Peter,Ferguson,Medium
10139,41,100,7956.46,7/16/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2795,Souveniers And Things Co.,Chatswood,NSW,2067,Australia,Adrian,Huxley,Large
10149,23,100,4230.62,09-12-03 0:00,Shipped,2003,Vintage Cars,80,S18_2795,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,Sue,Taylor,Medium
10162,48,100,7209.12,10/18/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2795,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Julie,Brown,Large
10173,22,100,3452.68,11-05-03 0:00,Shipped,2003,Vintage Cars,80,S18_2795,Rovelli Gifts,Bergamo,,24100,Italy,Giovanni,Rovelli,Medium
10182,21,100,3047.73,11-12-03 0:00,Shipped,2003,Vintage Cars,80,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Valarie,Nelson,Medium
10193,22,100,3675.32,11/21/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2795,"Australian Collectables, Ltd",Glen Waverly,Victoria,3150,Australia,Sean,Connery,Medium
10205,40,100,7492.4,12-03-03 0:00,Shipped,2003,Vintage Cars,80,S18_2795,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Large
10214,50,100,9534.5,1/26/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2795,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,Mart�n,Sommer,Large
10227,29,100,5579.02,03-02-04 0:00,Shipped,2004,Vintage Cars,80,S18_2795,"Saveley & Henriot, Co.",Lyon,,69004,France,Mary,Saveley,Medium
10244,43,100,5950.34,4/29/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2795,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Medium
10255,24,100,3726,06-04-04 0:00,Shipped,2004,Vintage Cars,80,S18_2795,Mini Caravy,Strasbourg,,67000,France,Frederique,Citeaux,Medium
10280,22,100,4455,8/17/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2795,Amica Models & Co.,Torino,,10100,Italy,Paolo,Accorti,Medium
10289,43,100,8272.34,09-03-04 0:00,Shipped,2004,Vintage Cars,80,S18_2795,Herkku Gifts,Bergen,,N 5804,Norway,Veysel,Oeztan,Large
10304,20,100,3577.6,10-11-04 0:00,Shipped,2004,Vintage Cars,80,S18_2795,Auto Assoc. & Cie.,Versailles,,78000,France,Daniel,Tonini,Medium
10312,25,100,3881.25,10/21/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Valarie,Nelson,Medium
10322,36,100,5797.44,11-04-04 0:00,Shipped,2004,Vintage Cars,80,S18_2795,Online Diecast Creations Co.,Nashua,NH,62005,USA,Valarie,Young,Medium
10332,24,52.67,1264.08,11/17/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2795,"AV Stores, Co.",Manchester,,EC2 5NT,UK,Victoria,Ashworth,Small
10347,21,100,4815.3,11/29/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2795,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,Peter,Ferguson,Medium
10356,30,100,4462.2,12-09-04 0:00,Shipped,2004,Vintage Cars,80,S18_2795,Lyon Souveniers,Paris,,75508,France,Daniel,Da Cunha,Medium
10367,32,94.79,3033.28,01-12-05 0:00,Resolved,2005,Vintage Cars,80,S18_2795,Toys4GrownUps.com,Pasadena,CA,90003,USA,Julie,Young,Medium
10380,21,47.18,990.78,2/16/2005 0:00,Shipped,2005,Vintage Cars,80,S18_2795,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Small
10390,26,78.11,2030.86,03-04-05 0:00,Shipped,2005,Vintage Cars,80,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Valarie,Nelson,Small
10421,35,100,5433.75,5/29/2005 0:00,In Process,2005,Vintage Cars,80,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Valarie,Nelson,Medium
10109,26,100,3157.44,03-10-03 0:00,Shipped,2003,Classic Cars,80,S18_2870,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,Rosa,Hernandez,Medium
10123,46,100,5161.2,5/20/2003 0:00,Shipped,2003,Classic Cars,80,S18_2870,Atelier graphique,Nantes,,44000,France,Carine,Schmitt,Medium
10137,37,100,4346.76,07-10-03 0:00,Shipped,2003,Classic Cars,80,S18_2870,Reims Collectables,Reims,,51100,France,Paul,Henriot,Medium
10148,27,100,3528.36,09-11-03 0:00,Shipped,2003,Classic Cars,80,S18_2870,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,Anna,O'Hara,Medium
10161,23,100,3187.8,10/17/2003 0:00,Shipped,2003,Classic Cars,80,S18_2870,Heintze Collectables,Aaarhus,,8200,Denmark,Palle,Ibsen,Medium
10172,39,100,6023.16,11-05-03 0:00,Shipped,2003,Classic Cars,80,S18_2870,Gift Depot Inc.,Bridgewater,CT,97562,USA,Julie,King,Medium
10181,27,100,3884.76,11-12-03 0:00,Shipped,2003,Classic Cars,80,S18_2870,Herkku Gifts,Bergen,,N 5804,Norway,Veysel,Oeztan,Medium
10192,38,100,4965.84,11/20/2003 0:00,Shipped,2003,Classic Cars,80,S18_2870,Online Diecast Creations Co.,Nashua,NH,62005,USA,Valarie,Young,Medium
10204,27,100,4169.88,12-02-03 0:00,Shipped,2003,Classic Cars,80,S18_2870,Muscle Machine Inc,NYC,NY,10022,USA,Jeff,Young,Medium
10212,40,100,4910.4,1/16/2004 0:00,Shipped,2004,Classic Cars,80,S18_2870,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Medium
10226,24,100,3231.36,2/26/2004 0:00,Shipped,2004,Classic Cars,80,S18_2870,Collectable Mini Designs Co.,San Diego,CA,91217,USA,Valarie,Thompson,Medium
10241,44,100,6853.44,4/13/2004 0:00,Shipped,2004,Classic Cars,80,S18_2870,Mini Caravy,Strasbourg,,67000,France,Frederique,Citeaux,Medium
10253,37,100,5177.04,06-01-04 0:00,Cancelled,2004,Classic Cars,80,S18_2870,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,Elizabeth,Devon,Medium
10266,20,100,2824.8,07-06-04 0:00,Shipped,2004,Classic Cars,80,S18_2870,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Maurizio,Moroni,Small
10278,39,100,4324.32,08-06-04 0:00,Shipped,2004,Classic Cars,80,S18_2870,Signal Gift Stores,Las Vegas,NV,83030,USA,Sue,King,Medium
10287,44,100,5052.96,8/30/2004 0:00,Shipped,2004,Classic Cars,80,S18_2870,"Vida Sport, Ltd",Gensve,,1203,Switzerland,Michael,Holz,Medium
10301,22,100,3223.44,10-05-03 0:00,Shipped,2003,Classic Cars,80,S18_2870,"Norway Gifts By Mail, Co.",Oslo,,N 0106,Norway,Jan,Klaeboe,Medium
10311,43,100,5278.68,10/16/2004 0:00,Shipped,2004,Classic Cars,80,S18_2870,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Medium
10321,27,100,2851.2,11-04-04 0:00,Shipped,2004,Classic Cars,80,S18_2870,FunGiftIdeas.com,New Bedford,MA,50553,USA,Violeta,Benitez,Small
10331,26,64.9,1687.4,11/17/2004 0:00,Shipped,2004,Classic Cars,80,S18_2870,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,Rosa,Hernandez,Small
10343,25,52.32,1308,11/24/2004 0:00,Shipped,2004,Classic Cars,80,S18_2870,Reims Collectables,Reims,,51100,France,Paul,Henriot,Small
10366,49,100,6144.6,01-10-05 0:00,Shipped,2005,Classic Cars,80,S18_2870,Royale Belge,Charleroi,,B-6000,Belgium,Pascale,Cartrain,Medium
10379,29,100,5127.2,02-10-05 0:00,Shipped,2005,Classic Cars,80,S18_2870,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Medium
10407,41,100,6386.16,4/22/2005 0:00,On Hold,2005,Classic Cars,80,S18_2870,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Sue,Frick,Medium
10419,55,100,7695.6,5/17/2005 0:00,Shipped,2005,Classic Cars,80,S18_2870,Salzburg Collectables,Salzburg,,5020,Austria,Georg,Pipps,Large
10103,27,83.07,2242.89,1/29/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2949,Baane Mini Imports,Stavern,,4110,Norway,Jonas,Bergulfsen,Small
10112,23,100,2539.89,3/24/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2949,"Volvo Model Replicas, Co",Lule,,S-958 22,Sweden,Christina,Berglund,Small
10126,31,90.17,2795.27,5/28/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2949,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,Mart�n,Sommer,Small
10139,46,100,5545.76,7/16/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2949,Souveniers And Things Co.,Chatswood,NSW,2067,Australia,Adrian,Huxley,Medium
10150,47,91.18,4285.46,9/19/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2949,"Dragon Souveniers, Ltd.",Singapore,,79903,Singapore,Eric,Natividad,Medium
10163,31,100,3329.09,10/20/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2949,Classic Legends Inc.,NYC,NY,10022,USA,Maria,Hernandez,Medium
10174,46,100,5592.22,11-06-03 0:00,Shipped,2003,Vintage Cars,80,S18_2949,"Australian Gift Network, Co",South Brisbane,Queensland,4101,Australia,Tony,Calaghan,Medium
10183,37,89.15,3298.55,11/13/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2949,"Classic Gift Ideas, Inc",Philadelphia,PA,71270,USA,Francisca,Cervantes,Medium
10193,28,93.21,2609.88,11/21/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2949,"Australian Collectables, Ltd",Glen Waverly,Victoria,3150,Australia,Sean,Connery,Small
10206,37,90.17,3336.29,12-05-03 0:00,Shipped,2003,Vintage Cars,80,S18_2949,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,Yoshi,Tannamuri,Medium
10215,49,100,5510.05,1/29/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2949,West Coast Collectables Co.,Burbank,CA,94019,USA,Steve,Thompson,Medium
10228,24,100,2504.4,03-10-04 0:00,Shipped,2004,Vintage Cars,80,S18_2949,Cambridge Collectables Co.,Cambridge,MA,51247,USA,Kyung,Tseng,Small
10244,30,100,3525.6,4/29/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2949,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Medium
10257,50,88.14,4407,6/14/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2949,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Sue,Frick,Medium
10270,31,96.24,2983.44,7/19/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2949,Souveniers And Things Co.,Chatswood,NSW,2067,Australia,Adrian,Huxley,Small
10280,46,100,5126.24,8/17/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2949,Amica Models & Co.,Torino,,10100,Italy,Paolo,Accorti,Medium
10291,47,100,5713.79,09-08-04 0:00,Shipped,2004,Vintage Cars,80,S18_2949,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,Maria,Larsson,Medium
10304,46,100,4613.8,10-11-04 0:00,Shipped,2004,Vintage Cars,80,S18_2949,Auto Assoc. & Cie.,Versailles,,78000,France,Daniel,Tonini,Medium
10312,37,100,3711.1,10/21/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2949,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Valarie,Nelson,Medium
10322,33,100,3524.73,11-04-04 0:00,Shipped,2004,Vintage Cars,80,S18_2949,Online Diecast Creations Co.,Nashua,NH,62005,USA,Valarie,Young,Medium
10333,31,90.17,2795.27,11/18/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2949,Mini Wheels Co.,San Francisco,CA,,USA,Julie,Murphy,Small
10347,48,100,4814.4,11/29/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2949,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,Peter,Ferguson,Medium
10357,41,87.13,3572.33,12-10-04 0:00,Shipped,2004,Vintage Cars,80,S18_2949,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Valarie,Nelson,Medium
10369,42,100,4581.36,1/20/2005 0:00,Shipped,2005,Vintage Cars,80,S18_2949,Collectables For Less Inc.,Brickhaven,MA,58339,USA,Allen,Nelson,Medium
10381,41,100,4319.76,2/17/2005 0:00,Shipped,2005,Vintage Cars,80,S18_2949,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Julie,Brown,Medium
10391,32,45.25,1448,03-09-05 0:00,Shipped,2005,Vintage Cars,80,S18_2949,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,Anna,O'Hara,Small
10423,10,88.14,881.4,5/30/2005 0:00,In Process,2005,Vintage Cars,80,S18_2949,Petit Auto,Bruxelles,,B-1180,Belgium,Catherine,Dewey,Small
10103,35,57.46,2011.1,1/29/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2957,Baane Mini Imports,Stavern,,4110,Norway,Jonas,Bergulfsen,Small
10111,28,64.33,1801.24,3/25/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2957,Mini Wheels Co.,San Francisco,CA,,USA,Julie,Murphy,Small
10126,46,73.7,3390.2,5/28/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2957,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,Mart�n,Sommer,Medium
10139,20,71.2,1424,7/16/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2957,Souveniers And Things Co.,Chatswood,NSW,2067,Australia,Adrian,Huxley,Small
10150,30,49.97,1499.1,9/19/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2957,"Dragon Souveniers, Ltd.",Singapore,,79903,Singapore,Eric,Natividad,Small
10163,48,69.96,3358.08,10/20/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2957,Classic Legends Inc.,NYC,NY,10022,USA,Maria,Hernandez,Medium
10173,28,53.72,1504.16,11-05-03 0:00,Shipped,2003,Vintage Cars,80,S18_2957,Rovelli Gifts,Bergamo,,24100,Italy,Giovanni,Rovelli,Small
10183,39,68.08,2655.12,11/13/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2957,"Classic Gift Ideas, Inc",Philadelphia,PA,71270,USA,Francisca,Cervantes,Small
10193,24,51.84,1244.16,11/21/2003 0:00,Shipped,2003,Vintage Cars,80,S18_2957,"Australian Collectables, Ltd",Glen Waverly,Victoria,3150,Australia,Sean,Connery,Small
10206,28,67.46,1888.88,12-05-03 0:00,Shipped,2003,Vintage Cars,80,S18_2957,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,Yoshi,Tannamuri,Small
10215,31,58.71,1820.01,1/29/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2957,West Coast Collectables Co.,Burbank,CA,94019,USA,Steve,Thompson,Small
10228,45,63.71,2866.95,03-10-04 0:00,Shipped,2004,Vintage Cars,80,S18_2957,Cambridge Collectables Co.,Cambridge,MA,51247,USA,Kyung,Tseng,Small
10244,24,58.09,1394.16,4/29/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2957,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Small
10257,49,53.72,2632.28,6/14/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2957,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Sue,Frick,Small
10269,32,63.08,2018.56,7/16/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2957,Salzburg Collectables,Salzburg,,5020,Austria,Georg,Pipps,Small
10280,43,68.71,2954.53,8/17/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2957,Amica Models & Co.,Torino,,10100,Italy,Paolo,Accorti,Small
10291,37,50.59,1871.83,09-08-04 0:00,Shipped,2004,Vintage Cars,80,S18_2957,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,Maria,Larsson,Small
10304,24,64.96,1559.04,10-11-04 0:00,Shipped,2004,Vintage Cars,80,S18_2957,Auto Assoc. & Cie.,Versailles,,78000,France,Daniel,Tonini,Small
10312,35,53.72,1880.2,10/21/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2957,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Valarie,Nelson,Small
10322,41,29.87,1224.67,11-04-04 0:00,Shipped,2004,Vintage Cars,80,S18_2957,Online Diecast Creations Co.,Nashua,NH,62005,USA,Valarie,Young,Small
10332,26,100,2979.08,11/17/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2957,"AV Stores, Co.",Manchester,,EC2 5NT,UK,Victoria,Ashworth,Small
10347,34,64.96,2208.64,11/29/2004 0:00,Shipped,2004,Vintage Cars,80,S18_2957,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,Peter,Ferguson,Small
10357,49,70.58,3458.42,12-10-04 0:00,Shipped,2004,Vintage Cars,80,S18_2957,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Valarie,Nelson,Medium
10369,28,44.21,1237.88,1/20/2005 0:00,Shipped,2005,Vintage Cars,80,S18_2957,Collectables For Less Inc.,Brickhaven,MA,58339,USA,Allen,Nelson,Small
10381,40,68.08,2723.2,2/17/2005 0:00,Shipped,2005,Vintage Cars,80,S18_2957,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Julie,Brown,Small
10392,37,59.96,2218.52,03-10-05 0:00,Shipped,2005,Vintage Cars,80,S18_2957,Mini Auto Werke,Graz,,8010,Austria,Roland,Mendel,Small
10423,31,53.72,1665.32,5/30/2005 0:00,In Process,2005,Vintage Cars,80,S18_2957,Petit Auto,Bruxelles,,B-1180,Belgium,Catherine,Dewey,Small
10106,41,83.44,3421.04,2/17/2003 0:00,Shipped,2003,Ships,80,S18_3029,Rovelli Gifts,Bergamo,,24100,Italy,Giovanni,Rovelli,Medium
10119,21,89.46,1878.66,4/28/2003 0:00,Shipped,2003,Ships,80,S18_3029,Salzburg Collectables,Salzburg,,5020,Austria,Georg,Pipps,Small
10130,40,96.34,3853.6,6/16/2003 0:00,Shipped,2003,Ships,80,S18_3029,Auto-Moto Classics Inc.,Brickhaven,MA,58339,USA,Leslie,Taylor,Medium
10143,46,74.84,3442.64,08-10-03 0:00,Shipped,2003,Ships,80,S18_3029,Mini Creations Ltd.,New Bedford,MA,50553,USA,Wing C,Tam,Medium
10155,44,79.14,3482.16,10-06-03 0:00,Shipped,2003,Ships,80,S18_3029,"Toys of Finland, Co.",Helsinki,,21240,Finland,Matti,Karttunen,Medium
10167,46,73.12,3363.52,10/23/2003 0:00,Cancelled,2003,Ships,80,S18_3029,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,Maria,Larsson,Medium
10178,41,81.72,3350.52,11-08-03 0:00,Shipped,2003,Ships,80,S18_3029,Alpha Cognac,Toulouse,,31000,France,Annette,Roulet,Medium
10186,32,89.46,2862.72,11/14/2003 0:00,Shipped,2003,Ships,80,S18_3029,"Double Decker Gift Stores, Ltd",London,,WA1 1DP,UK,Thomas,Hardy,Small
10197,46,87.74,4036.04,11/26/2003 0:00,Shipped,2003,Ships,80,S18_3029,Enaco Distributors,Barcelona,,8022,Spain,Eduardo,Saavedra,Medium
10209,28,100,2817.92,01-09-04 0:00,Shipped,2004,Ships,80,S18_3029,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,,USA,Michael,Chandler,Small
10222,49,94.62,4636.38,2/19/2004 0:00,Shipped,2004,Ships,80,S18_3029,Collectable Mini Designs Co.,San Diego,CA,91217,USA,Valarie,Thompson,Medium
10248,21,73.98,1553.58,05-07-04 0:00,Cancelled,2004,Ships,80,S18_3029,Land of Toys Inc.,NYC,NY,10022,USA,Kwai,Yu,Small
10262,32,84.3,2697.6,6/24/2004 0:00,Cancelled,2004,Ships,80,S18_3029,Euro Shopping Channel,Madrid,,28034,Spain,Diego,Freyre,Small
10273,34,98.06,3334.04,7/21/2004 0:00,Shipped,2004,Ships,80,S18_3029,Petit Auto,Bruxelles,,B-1180,Belgium,Catherine,Dewey,Medium
10283,21,98.06,2059.26,8/20/2004 0:00,Shipped,2004,Ships,80,S18_3029,"Royal Canadian Collectables, Ltd.",Tsawassen,BC,T2F 8M4,Canada,Elizabeth,Lincoln,Small
10296,21,96.34,2023.14,9/15/2004 0:00,Shipped,2004,Ships,80,S18_3029,"Bavarian Collectables Imports, Co.",Munich,,80686,Germany,Michael,Donnermeyer,Small
10307,31,83.44,2586.64,10/14/2004 0:00,Shipped,2004,Ships,80,S18_3029,"Classic Gift Ideas, Inc",Philadelphia,PA,71270,USA,Francisca,Cervantes,Small
10316,21,94.62,1987.02,11-01-04 0:00,Shipped,2004,Ships,80,S18_3029,giftsbymail.co.uk,Cowes,Isle of Wight,PO31 7PJ,UK,Helen,Bennett,Small
10327,25,45.86,1146.5,11-10-04 0:00,Resolved,2004,Ships,80,S18_3029,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,Jytte,Petersen,Small
